siren,date_cloture_exercice,default_event,DV,GW,CJ,CK,CO,EE,GF,CG,DL,GP,GU,DX,GG,1A,CF,HN,FW,BM,DY,FS,BY,GA,EA,FV,FZ,HE,DU,BL,FP,FY,FU,FT,FX,FJ,FL,BU,BX,BJ,BK,BT,FC,CHIFFRE_AFFAIRE,RESULTAT_FINANCIER,TOTAL_ACTIF,EXPORT,ACTIF_IMMO,CP,ratio_marge_commerciale,ratio_marge_exploitation,ratio_marge_nette,ratio_duree_credit_client_jours,ratio_duree_credit_fournisseur_jours,ratio_taux_exportation,ratio_actif_immo_sur_ca
435040845,2021-12-31,0,6082611,-1376765,686569,0,9532348,3246539,3471273,0,-2586348,32836,92688,337459,-1316913,6285808,23422,-1381325,1265070,0,305873,21390,0,304900,1411,3640,267995,4860,243,17193,68137,926377,182529,3272,199314,1629337,1629337,0,36359,8845778,6285808,4435,49688,1629337,-59852,3246540,0,2559970,-2586348,0.5036628562228305,-0.6105133906279931,-0.6310501543413201,6.7875435427620765,69.87375614566662,0,1.5711728144637973
435238027,2017-12-31,1,22000,-16206,300098,0,845725,520466,1076796,0,-45181,2100,3111,433277,-15194,325259,47961,-19368,321282,0,72337,107738,0,18526,4420,-11005,74172,3162,33613,11005,20520,293582,239182,10677,6019,1034834,1034834,0,22213,545626,325259,11194,217112,1034834,-1011,520466,0,220367,-45181,0.4545902575629168,-0.01468254811882872,-0.018716045278759686,6.529022207104392,197.2284142120696,0,0.21294913000539217
435285077,2017-10-31,0,209613,610625,13053509,196778.5,21574261,15204232,26293590,0,3487028,57000,322331,3541771.5,875955,6370029,276359,480682,9107694.5,0,2412730.5,133783,1183,393360,1022577,-46,851946,2086,991217,12665.5,169471,3371753,2488068,0,696261,21087905,23854199,0,1747894.5,8520752,5121033,5681.5,125783,23854199,-259123,15204232,0,3399719,3487028,-0.06360159958022944,0.023550509943127435,0.01292338786864894,14.95398457279905,53.71033107510268,0,0.0914032297473492
435285077,2018-10-31,0,24128,944551,14280564.5,196778.5,23921683,16899441,26293590,0,4042238,67610,344976,3541771.5,1027052,7022242,1918739,705210,9107694.5,0,2412730.5,145528,17435,379338,1139753,-46,1144869,1520,1647565,12665.5,193104,4042485,2488068,0,709409.5,21087905,23854199,0,1747894.5,8866135,5304841,5681.5,143349,23854199,-259123,16899441,0,3561294,4042238,-0.015200664113457366,0.031305488116598466,0.018067480313463776,20.750862125815416,60.398250253835286,0,0.09124035285298941
435285077,2019-10-31,0,92427,743045,14280564.5,196778.5,29341628,22549250,26293590,0,4338345,167370,420444.5,3541771.5,866201,6792378,2442903,596107,9107694.5,0,2412730.5,175070,31555,401542,1045700,-46,1272804,12174,4554782,12665.5,349029,4665389,2488068,0,709409.5,21087905,23854199,0,1747894.5,10329853,5686383,5681.5,149901,23854199,-123155,22549250,0,4643470,4338345,-0.1679041500723811,0.02075329137668915,0.014282114962559543,20.559821425105934,70.00452268040198,0,0.1112527991873881
435285077,2020-10-31,0,48584,73417,14280564.5,196778.5,32001582,24534633,26293590,0,4547642,23970,331669,3541771.5,381115,7466949,2344051,209297,9107694.5,0,2412730.5,110830,33917,462934,1299272,-46,833014,20216,4840449,12665.5,349097,4386892,2488068,-16375,709409.5,21087905,23854199,0,1747894.5,11502718,6173591,80153,88966,23854199,-259123,24534633,0,5329127,4547642,0.6551828788525954,0.009969147344214857,0.0054747586206319275,35.64315927780769,79.75847153413002,0,0.13939848150567072
435285077,2021-10-31,0,56139,1050046,14280564.5,196778.5,39236955,31278351,26293590,0,6387119,832,34851,3541771.5,1027052,7958604,2670395.5,924137,9107694.5,0,2412730.5,96852,43438,482134,1299272,-46,408488,50539,3976547,12665.5,288640,4694751,2488068,12823,709409.5,21087905,23854199,0,1747894.5,12887165,6655726,54427,68470,23854199,-34019,31278351,0,6231439,6387119,-0.7902439024390244,0.04918985910398584,0.048129326149872906,28.774905209944993,98.46635290198253,0,0.16304360424948933
435300967,2018-12-31,1,158555,-44972,26480.5,0,201977,129370,379674,0,-40323,1296.5,849,21600,-44123,127729,2840,-46697,105287,0,36137,107477,0,8733,9698,-174,33400,1724,56834,1179,8413,114506,1715,-16,8725,327118,327118,0,47566,183459,127729,392,44818,327118,447.5,105912,0,55730,-40323,-1.3977196662055424,-0.13488404795822914,-0.14275276811425847,44.228662643653564,30.63236960261844,0,0.17036665668046394
435368501,2017-10-31,0,32450,8480,354257,6804,4006920,2098457,1020554,0,661905,1413,45521,340880,52588,1908463,17105,21461,577143,0,112404,75662,6804,144444,3012,-46,41397,1400,794682,12665.5,778,160783,484.5,-6984,28066,1072339,1072339,0,217545,3652663,1901659,9000,58690,1072339,-44108,2098457,0,1751004,661905,-0.17018231385244506,0.04904046201807451,0.02001326073191407,59.77623447435932,158.82895096289602,0,1.6328828849832002
435368501,2018-10-31,0,30274,10810,366092,6804,4012153,1996494,1052818,0,695427,4,39795,331894,50601,2015658,59680,33522,652087,0,78926,73639,6804,140098,38494,-46,30681,1338,666897,12665.5,2686,133171,144022,-5432,26646,1100044,1100044,0,185257,3646060,2008854,14432,57428,1100044,-39791,1996495,0,1637206,695427,-0.18769589747161664,0.045999069128143964,0.030473326521484594,49.34298461394877,116.06935763769123,0,1.4883095585267498
435368501,2019-10-31,0,33068,41159,347784,39003,4085374,1899378,1143474,0,727040,13,31036,350139,72182,2185995,37259,31612,672633,0,83815,94658,39003,138138,11261,-46,26791,0,544921,12665.5,33015,138545,144022,-2530,29428,1180958,1182575,0,185373,3737589,2146992,16962,85701,1182575,-31023,1899379,1617,1590597,727040,-0.07499329062671381,0.06103798913388157,0.02673149694522546,37.64740079910365,116.86502058019585,0.0013673551360378834,1.3450284337145635
435368501,2020-10-31,0,159859,18541,466624,0,4260284,2077054,1092619,0,761484,54,29719,278148,48207,2183229,239631,34444,700898,0,41719,57759,0,144837,46344,-46,14632,37,682061,12665.5,54503,88641,144022,12823,30010,1085399,1086321,0,93448,3793659,2183229,523,72494,1086321,-29665,2077055,922,1610430,761484,-0.02349159930477005,0.04437638598535792,0.031707018459552934,26.165163581175975,93.72473492792011,8.487362391042795e-4,1.482462366096209
435368501,2021-10-31,0,181385,100576,571316,0,4442555,2187692,1035213,0,1001601,25,25158,209165,125708,2254862,344868,128116,707896,0,39553,72858,0,160630,11736,-46,8436,0,635271,12665.5,26184,68442,144022,-12300,29250,1008364,1009559,0,96439,3871239,2254862,12824,50539,1009559,-25133,2187693,1195,1616377,1001601,-0.19824294109499593,0.1245177349714083,0.12690293484580892,29.055784918629485,68.79614180442977,0.0011836851536165792,1.601072349411971
436280572,2017-12-31,0,290392,90954,3267843,0,10881361,6451777,9692049,0,2271881,628,37866,983061,128191,4429584,627479,286446,2489052,0,810863,134649,0,625374,90084,-23544,864163,5641,2005496,346457,271286,2972821,2151274,-15013,174881,9484372,9484372,0,258770,7613518,4429584,95335,227968,9484372,-37238,6451777,0,3183934,2271881,0.475207046603032,0.013516024044607276,0.030201894231900648,8.298831839718362,62.62114199550783,0,0.33570319679573934
436280572,2018-12-31,0,12391,-39393,3288710,0,11320604,6417125,10191242,0,2331540,21333,29493,838136,-31232,4903479,425585,60484,2488996,0,883134,147823,0,592519,163731,-23544,1022451,27775,2188193,346457,530401,3358375,2263123,12823,180061,9585488,9585488,0,889942,8031893,4903479,73325,292583,9585488,-8160,6417125,0,3128414,2331540,0.41953907096447846,-0.003258258734453582,0.0063099552156343,28.23963596497817,52.027765498720875,0,0.32636982071231013
436280572,2019-12-31,0,2177,179880,3464857,0,11895046,6495298,11100896,0,2443907,1266,22755,866150,201368,5399747,387859,113192,2585130,0,1133062,227604,0,624210,115555,-23544,1086755,44557,1934129,346457,530401,3809507,2198818,8948,193789,10705690,10705690,0,1208624,8430188,5399747,64377,332401,10705690,-21489,6495299,0,3030441,2443907,0.2883535248088905,0.018809436850870893,0.01057306908755998,34.339041512815456,52.56933547398757,0,0.2830682562263619
436280572,2020-12-31,0,123975,107102,6183978,1827,14780464,8902674,8038499,0,2511233,657,12755,1408827,119200,5877790,2670395.5,67325,2566286,0,743365,274080,1827,600942,307115,17823.5,438150,35405,3799764,346457,530401,2392650,1380164,-16375,134027,7139616,7139616,0,381472,8596487,5875964,93671,308364,7139616,-12098,8902674,0,2720523,2511233,0.20617516960475282,0.01669557578446796,0.009429778856453904,16.173888647045818,101.53184848822305,0,0.38104612348899436
436280572,2021-12-31,0,101378,1050046,6735738,1827,15637524,9755655,9678078,0,3356986,3671,34246,1468596,1027052,5881869,2376798,845754,3061850,0,989140,266949,1827,587311,107311,-23544,631163,40644,3559619,346457,134534,2775264,1982601,-16375,151429,9546839,9547045,0,346184,8901787,5880042,121902,494054,9547045,-30575,9755655,206,3021745,3356986,0.5168200237221032,0.12167754525091272,0.08858803954522054,10.971135134833169,84.10173400610009,2.1577357182248537e-5,0.31651102513919227
437510779,2017-12-31,1,82,13452,131596,0,217403,176187,305424,0,75581,1296.5,8127,38147,13452,41217,72803,7956,86973,0,52377,92102,0,5032.5,9698,-46,27158,4047,172178,12665.5,4753,91613,484.5,-195,3915,313759,313759,0,47566,85808,41217,2075,313596,313759,-6830.5,176186,0,44591,75581,0.7069254709881504,0.04287367055606373,0.025357041550999333,46.111798121063195,64.79433663734935,0,0.14211863245357106
437512163,2018-11-30,0,1006099,827139,2577928,23845,29484248,19080263,4974771,0,2339434,2337,85875,437107,910677,10403985,1074346,381079,1998911,0,705275,16050,23845,767694,1299272,-23544,254015,100292.5,5588960.5,31682,57232,931463,286214,-9025,709409.5,5828120,5828120,0,329498,26906320,10380140,9025,13452,5828120,-83538,19080263,0,16526180,2339434,0.4777728218852215,0.15625570509872824,0.06538626521073691,15.951877134765013,57.776300875277485,0,2.8355936391151864
437512163,2019-11-30,0,2385555,554721,8295372,21705,40217121,28939964,6689630,0,7319443,4532,159017,372559,709207,11277157,2670395.5,464872,2628335,0,489870,18591,21705,883574,1299272,-10592,438141,31233,5588960.5,42274,129309,1647761,498781,-5943,552696,7269321,7269321,0,343639,31921749,11255452,14968,25767,7269321,-154485,28939964,0,20666297,7319443,0.509139597159157,0.0975616567214462,0.06394985171242266,13.470527944310986,36.02370760107876,0,2.842947367436381
437512163,2020-11-30,0,2413524,482909,7172480,0,43729569,31654495,4660642,0,7674194,6234,173034,307243,649709,12075075,2670395.5,354751,1932186,0,494580,4701,0,876945,1299272,-13858,104168,19114,5588960.5,56132,104803,1016351,311407,-741,373767,5184660,5184660,0,11210,36557089,12075075,15709,7808,5184660,-166800,31654494,0,21461781,7674194,0.492827868852459,0.12531371391759535,0.06842319457785082,0.6576532180187965,41.56621828224719,0,4.474212217829967
437512163,2021-11-30,0,2432385,-1279730,4739947,0,46089802,33487818,3449562,0,6548587,2185,215214,506659,-1066700,12601984,2670395.5,-1125607,1168923,0,471335,303.5,0,893656,1299272,11289,98701,23195,5588960.5,44843,34933,815088,138393,6975,299593,1422138,1422138,0,82423,37924817.5,12601984,8733,1142,1422138,-213029,33487818,0,21461781,6548587,0.48248686514886163,-0.6105133906279931,-0.6310501543413201,17.628619140102206,118.4602878295458,0,4.474212217829967
437608490,2017-12-31,1,4970,33293,305436,0,444439,367289,1315375,0,-70217,1296.5,164,270666,33456,77150,24083,-43200,396351,0,140374,77332,0,11163,21496,-46,185001,76531,172178,12665.5,25591.5,563826,144022,6599,15414,1348831,1348831,0,47566,139003,77150,16292,761808,1348831,1132.5,367289,0,61853,-70217,0.8898265704744502,0.024803700389448343,-0.03202773364491178,10.72631906196304,133.27976137476628,0,0.04729157618844439
437612393,2020-12-31,0,110877,-58858,250333,0,1027938,510969,678676,0,74107,62,5182,47521,-53737,516969,173374,-60035,228839,0,56643,1972,0,113210,29565,-2004,36095,6190,178335,9018,13046,186660,105565,259,7223,596298,596298,0,7613,777605,516969,1994,2978,596298,-5120,510969,0,260636,74107,0.2508394895903291,-0.09011769283143663,-0.10067952600880768,3.8833281904908845,42.970676167939054,0,0.4370901797423436
